question,question_sent_count,question_tok_count,label,question_modality_strong,question_modality_weak,question_uncertainty,question_positive,question_negative,VOLA_PRIOR,VIX,SIZE,INDUSTRY,BTM,SUE,date,ticker
So on the price cost side of things you mentioned the sequential benefit in {DATE} As you look at the costs coming into your pipeline now and outlook for pricing how do you expect that benefit to flow through the rest of {DATE},2,43,0,0.0,0.0,0.0,0.046511627906976744,0.0,1.172784506,12.12,57644.05,5,0.360715362,1.21584,2015-Jul-23,DOW^I17
Great thanks for taking my questions First question you guys obviously had a very high gross adds number {DATE} I guess just basic thinking I would think that there 's not that many potential customers out there that are going to require this high bandwidth or high bit volume solution that you 're providing for video Can you just talk about where these customers are coming from and why you were able to attract so many {DATE},5,77,0,0.0,0.0,0.0,0.025974025974025976,0.025974025974025976,1.172784506,12.12,57644.05,5,0.360715362,1.21584,2015-Jul-23,DOW^I17
Okay And if I can follow up with some questions on the money funds just wanted to get I think there was a one of the comments was a future fee waivers could be {MONEY} Could you kind of bring us up to speed on what the current impact of fee waivers in {DATE} just passed and then kind of follow up to that if I 'm allowed can you update us on where things stand with the money fund assets you sub advise for Morgan Stanley,4,87,0,0.0,0.022988505747126436,0.022988505747126436,0.0,0.011494252873563218,0.913596375,12.12,62189.85594,6,0.387275505,2.7315400000000003,2015-Jul-23,DHR
In terms of that value menu how significant will that be across YRI in {DATE} What 's the timing of some of that in the value menu,2,27,0,0.0,0.0,0.0,0.0,0.0,2.537083731,12.12,15663.0777,12,1.017055717,1.04024,2015-Jul-23,FCX
And the decline in the absolute dollar figure is that more a function of access line losses or is that also due to rate reductions or are you seeing any rate changes on USF,1,34,0,0.0,0.0,0.0,0.0,0.058823529411764705,1.000709334,12.12,9315.5656,11,0.696054988,3.84863,2015-Jul-23,HBAN
Okay Thank you And then the second question I know {DATE} you guys talked about or you 've been reiterating {PERCENT} of revenue for CapEx spend Now you 're saying {CARDINAL} to {CARDINAL} Can you tell us how much of a reduction that looks to be And I guess on top of what looks to be {CARDINAL} pushout in the spending related to the wafer upgrade,6,66,0,0.0,0.0,0.0,0.0,0.015151515151515152,1.000709334,12.12,9315.5656,11,0.696054988,3.84863,2015-Jul-23,HBAN
It is just the rate Okay And just finally I think that there is some movement to try to change the RPS standard to allow hydro power from Manitoba to potentially count If that were to happen could you talk about maybe how what the investment opportunities would be for you there,4,52,0,0.0,0.038461538461538464,0.038461538461538464,0.019230769230769232,0.0,1.129770951,12.12,7620.98792,12,0.127601637,0.64688,2015-Jul-23,RHI
So the rate at which you produce this reservoir given the condensate yields if you pull too hard it wo n't lower the overall recovery factor,1,26,0,0.0,0.0,0.0,0.0,0.0,1.129770951,12.12,7620.98792,12,0.127601637,0.64688,2015-Jul-23,RHI
And just to be clear that slightly increase is off your current {PERCENT} Is that correct,2,16,0,0.0,0.0,0.0,0.0,0.0,0.918674871,12.12,29595.72258,6,0.286546821,0.50248,2015-Jul-23,RTN
Okay Thanks Last question is for {DATE} guidance are you assuming {MONEY} of equity through your DRIP and DRIBL programs,3,20,0,0.0,0.0,0.05,0.0,0.05,0.92958155,12.12,21883.8916,12,0.311021717,1.3336,2015-Jul-23,WM
The question really is on just a modeling question if you do n't mind Can you just talk about your trailing {DATE} I 'm coming up at {MONEY} and what some of the drivers are to get you to your {MONEY} internal number for {DATE},3,45,0,0.0,0.0,0.0,0.0,0.044444444444444446,0.92958155,12.12,21883.8916,12,0.311021717,1.3336,2015-Jul-23,WM
Yes thanks for sneaking me in I have a question on South Korea actually I know that we 've seen I think some registry data presented at a couple of ASH meetings now And I think it looks like if I remember correctly at least a couple of {CARDINAL} patients looked to at least be typically worthy of treatment So I guess how should think about the rate at which those patients come online into the model Thanks,6,78,0,0.0,0.0,0.0,0.01282051282051282,0.01282051282051282,2.372290521,12.12,21800.79707,12,0.15914869,0.02663,2015-Jul-23,UAL
If I could follow up on the small end the less than my understanding is that these firms are not going to have to provide insurance so I do n't quite understand maybe I 'm wrong on that but I do n't quite understand what the decision process is for these guys If I am an employer everything is pretty much status quo What am I so concerned about,6,69,0,0.0,0.028985507246376812,0.028985507246376812,0.0,0.028985507246376812,1.095657636,12.64,15464.91136,11,0.698931148,1.86242,2015-Jul-24,PFG
Okay Thanks And then one more if I could just on emerging markets and I appreciate the color you gave on the call regarding the different pushes and pulls there Which how should we just think about maybe longer term the percentage of growth there {PERCENT} at the constant currency rate was a little bit less than we would have thought for {DATE} How should we think about {DATE} or looking into {DATE},5,73,0,0.0,0.0273972602739726,0.0273972602739726,0.0,0.0,1.018318995,12.64,56456.52017999999,11,0.08928523,1.78197,2015-Jul-24,SPG
Has it been growing at that rate at {DATE} Or is this an acceleration,2,14,0,0.0,0.0,0.0,0.0,0.0,1.061205143,12.64,21060.6393,11,0.421699284,0.67937,2015-Jul-24,VTR
Okay Have you seen renters respond differently to rent increases that you pushed through Whether by not moving out at the same rate as you had in the past or just less push back overall,3,35,0,0.0,0.0,0.0,0.0,0.0,1.061205143,12.64,21060.6393,11,0.421699284,0.67937,2015-Jul-24,VTR
Okay And then just {CARDINAL} quick follow up John you mentioned in the prepared remarks that Rite Aid operational transition was completed Should we assume that the contribution from Rite Aid in {DATE} is now its full run rate And also around like along those lines you announced that you 've extended your contract with CVS from {DATE} Should we assume that that was also in your updated guidance Assuming that there 's a step down in pricing as you normally see with product renewals and extensions or is this something that we should factor in,7,96,0,0.0,0.0,0.03125,0.0,0.0,0.903784951,12.64,11693.90229,3,0.179199544,1.32672,2015-Jul-24,COL
Great And then just {CARDINAL} questions about the international market {CARDINAL} with what happened in Mexico with Comex has your existing business down there suffered at all from any of the maturations that happened did around that number one And then {CARDINAL} just with where currencies have gone would purchasing foreign assets be more attractive {DATE} than maybe it was {DATE} it was for you guys,5,66,0,0.0,0.015151515151515152,0.015151515151515152,0.030303030303030304,0.030303030303030304,0.903784951,12.64,11693.90229,3,0.179199544,1.32672,2015-Jul-24,COL
Thanks good {TIME} Just on the flu could you give us any color around how much that impacted the {CARDINAL} and then maybe what you are assuming in guidance for {DATE},2,31,0,0.0,0.06451612903225806,0.0967741935483871,0.03225806451612903,0.0,0.903784951,12.64,11693.90229,3,0.179199544,1.32672,2015-Jul-24,COL
Thank you very much Just to follow on a question earlier how are you thinking about your mix and pricing within product lines {DATE} In light of the shift to lower end desktops and notebooks as well as sort of the emergence of netbooks It definitely helps a unit side but does n't this put more pricing pressure,4,58,0,0.017241379310344827,0.0,0.0,0.0,0.017241379310344827,1.02171938,12.64,13659.5661,8,0.794415401,1.13247,2015-Jul-24,DTE
Hi good {TIME} everyone Ed the recovery of group has obviously been a common theme out there over {DATE} and just wanted to get your thoughts on some of the deeper trends here When you look at your future bookings are you seeing group strength spread outside of the top gateway markets into more resort locations or areas like Arizona and Hawaii And if so do you see any difference in outside the room spend between these locations and maybe some of the top gateway markets,4,86,0,0.0,0.011627906976744186,0.011627906976744186,0.023255813953488372,0.0,1.02171938,12.64,13659.5661,8,0.794415401,1.13247,2015-Jul-24,DTE
Thanks for the update on your synergy targets I just wondered if you could put a little meat on the bones that you have your {PERCENT} CASM of fuel guidance out there now So wondering specifically if you could quantify the cost synergies that are already baked into that as opposed to what you think is yet to come through in {DATE} and beyond as you cut over to a single reservation system and generally target the legacy cost structure,3,80,0,0.0,0.025,0.025,0.0,0.025,1.02171938,12.64,13659.5661,8,0.794415401,1.13247,2015-Jul-24,DTE
First the question on the acquisition for loss on Mike 's question Basically what underlying growth rate I believe is not in organic growth at these {CARDINAL} large acquisitions that you recently acquired,2,33,0,0.0,0.0,0.030303030303030304,0.0,0.09090909090909091,1.117627476,13.74,25290.27304,12,0.6282153229999999,0.10922,2015-Jul-27,NSC
Thank you very much for taking my question I wanted to focus on the consumer business Even with consumer revenues down {PERCENT} you were able to maintain {PERCENT} operating margin {CARDINAL} points better than {DATE} which is again very impressive and similar to {DATE} {DATE} of those {CARDINAL} points came from a year on year improvement to the OEM fees that were not paid as they were in {DATE} I 'm assuming that is similar in {DATE} but what I 'm trying to understand is for every dollar you save in OEM fees in the period you forgo multiple quarters of revenue for the unit you did n't acquire What I guess I 'm trying to ask is how sustainable should we think about the margin improvement being,6,128,0,0.0,0.0,0.0078125,0.0390625,0.0078125,1.060066284,15.6,10739.33991,6,0.204075512,3.80793,2015-Jul-28,WAT
Sure And just to make sure I understood your tour Ron my takeaway is that you expect sort of comparable organic growth rates from all {CARDINAL} of the non tech segments perhaps somewhat slower in tech but improved from {CARDINAL},2,40,0,0.0,0.05,0.05,0.025,0.025,1.10127867,15.6,8663.9696,11,0.341936618,7.161789999999999,2015-Jul-28,UDR
Thank you I have a couple of questions On the spinoff of cable which is arguably your fastest growing business it seems to be driven relatively by balance sheet differences So could you comment on what your comfort level is for leverage for the content businesses once they are separated Also you did n't fully comment on long term interest in retaining publishing And then on the CW writedown the {MONEY} writedown why I guess the question is why take a loss now And what do you expect from this asset over the long term,7,95,0,0.0,0.010526315789473684,0.021052631578947368,0.0,0.05263157894736842,1.10127867,15.6,8663.9696,11,0.341936618,7.161789999999999,2015-Jul-28,UDR
That is exactly it What is your long term interest in publishing,2,12,0,0.0,0.0,0.0,0.0,0.0,1.10127867,15.6,8663.9696,11,0.341936618,7.161789999999999,2015-Jul-28,UDR
I had a couple questions on the pipeline drugs Is there anything notable that we should know about that you could share with regards to FDA questions regarding Golimumab and Ustekinumab,2,31,0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.06451612903225806,1.102495432,15.6,8098.66928,6,0.303251873,2.18275,2015-Jul-28,TSS
